Pagetype,Assignee,ilanTarihi,kategori,marka,model,il,galeri_ID,ilanNo,photoCount,Fiyat,Detail_ContactNumberCount ,Detail_MessageContactStatus,Detail_850Status,Detail_PhoneContactStatus,Detail_Breadcrumb,Detail_CarSegment,ilan_no,ilan_tarihi,seri,yil,kilometre,vites_tipi,yakit_tipi,kasa_tipi,renk,motor_hacmi,motor_gucu,cekis,arac_durumu,ort._yakit_tuketimi,yakit_deposu,boya-degisen,takasa_uygun,kimden,Etiket,motor_gucu_(kw),batarya_voltaji_(v),menzil,sarj_suresi,pil_kapasitesi_(kwh),plaka_uyrugu
Detail,966051,20240223,Otomobil,Volkswagen,1.6 TDi BlueMotion Highline,İstanbul,2009498,23524116,12,1250000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Highline / ,D,23524116,23 Şubat 2024,Passat,2015,180.000 km,Yarı Otomatik,Dizel,Sedan,,1598 cc,120 hp,Önden Çekiş,,4 lt,66 lt,5 boyalı,,Sahibinden,,,,,,,
Detail,6698790,20240222,Otomobil,Volkswagen,1.6 TDi BlueMotion Comfortline,İstanbul,6774763,24583568,15,850000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Comfortline / ,D,24583568,22 Şubat 2024,Passat,2013,185.000 km,Yarı Otomatik,Dizel,Sedan,Siyah,1598 cc,105 hp,Önden Çekiş,İkinci El,"4,7 lt",70 lt,Tamamı orjinal,Takasa Uygun,Sahibinden,,,,,,,
Detail,8649060,20240224,Otomobil,Volkswagen,1.6 TDi BlueMotion Trendline,İstanbul,8723503,24601461,9,1098000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Trendline / ,D,24601461,24 Şubat 2024,Passat,2017,137.500 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,İkinci El,4 lt,66 lt,2 boyalı,Takasa Uygun,Sahibinden,,,,,,,
Detail,9542988,20240223,Otomobil,Volkswagen,1.6 TDi BlueMotion Comfortline,İstanbul,9617340,24595472,12,930000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Comfortline / ,D,24595472,23 Şubat 2024,Passat,2013,120.000 km,Yarı Otomatik,Dizel,Sedan,Kahverengi,1598 cc,105 hp,Önden Çekiş,İkinci El,"4,7 lt",70 lt,"1 değişen, 3 boyalı",Takasa Uygun Değil,Sahibinden,İlk Sahibinden,,,,,,
Detail,9539316,20240222,Otomobil,Volkswagen,1.6 TDi BlueMotion Highline,Van,9613670,24585101,12,1200000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Highline / ,D,24585101,22 Şubat 2024,Passat,2016,210.000 km,Yarı Otomatik,Dizel,Sedan,Gri (Gümüş),1598 cc,120 hp,Önden Çekiş,İkinci El,4 lt,66 lt,"1 değişen, 4 boyalı",Takasa Uygun,Sahibinden,,,,,,,
Detail,9543355,20240223,Otomobil,Volkswagen,1.6 TDi BlueMotion Comfortline,Şanlıurfa,9617707,24596685,14,840000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Comfortline / ,D,24596685,23 Şubat 2024,Passat,2015,103.000 km,Düz,Dizel,Sedan,Gri,1598 cc,120 hp,Önden Çekiş,İkinci El,4 lt,66 lt,"2 değişen, 6 boyalı",,Sahibinden,,,,,,,
Detail,4101238,20240226,Otomobil,Volkswagen,1.6 TDi BlueMotion Comfortline,Gaziantep,4132302,24611518,9,1199000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Comfortline / ,D,24611518,26 Şubat 2024,Passat,2017,103.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,İkinci El,4 lt,66 lt,"3 değişen, 2 boyalı",Takasa Uygun,Sahibinden,Sunroof`lu,,,,,,
Detail,4021134,20240222,Otomobil,Volkswagen,1.6 TDi BlueMotion Comfortline,Mersin,4052294,20191415,8,850000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Comfortline / ,D,20191415,22 Şubat 2024,Passat,2013,290.000 km,Yarı Otomatik,Dizel,Sedan,Turkuaz,1598 cc,105 hp,Önden Çekiş,,"4,7 lt",70 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,İlk Sahibinden,,,,,,
Detail,9549585,20240226,Otomobil,Volkswagen,1.6 TDi BlueMotion Comfortline,Hatay,9623934,24613360,15,1520000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Comfortline / ,D,24613360,26 Şubat 2024,Passat,2018,68.300 km,Düz,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,İkinci El,4 lt,66 lt,Tamamı orjinal,Takasa Uygun,Sahibinden,Sunroof`lu,,,,,,
Detail,3994309,20240221,Otomobil,Volkswagen,1.6 TDi BlueMotion Highline,Şanlıurfa,4025507,24580388,15,1440000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Highline / ,D,24580388,21 Şubat 2024,Passat,2016,146.000 km,Yarı Otomatik,Dizel,Sedan,Gri (metalik),1598 cc,120 hp,Önden Çekiş,İkinci El,4 lt,66 lt,Tamamı orjinal,,Sahibinden,,,,,,,
Detail,6328,20240223,Otomobil,Volkswagen,1.6 TDi BlueMotion Trendline,İzmir,1687186,21965257,14,1300000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Trendline / ,D,21965257,23 Şubat 2024,Passat,2016,121.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,,4 lt,66 lt,Belirtilmemiş,Takasa Uygun,Galeriden,,,,,,,
Detail,6305316,20240226,Otomobil,Volkswagen,1.6 TDi BlueMotion Highline,Ankara,6381399,24615276,15,1330000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Highline / ,D,24615276,26 Şubat 2024,Passat,2015,249.000 km,Yarı Otomatik,Dizel,Sedan,Gri (Gümüş),1598 cc,120 hp,Önden Çekiş,İkinci El,4 lt,66 lt,Belirtilmemiş,Takasa Uygun,Sahibinden,,,,,,,
Detail,8244996,20240222,Otomobil,Volkswagen,1.6 TDi BlueMotion Highline,Siirt,8319861,21531206,8,1550000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Highline / ,D,21531206,22 Şubat 2024,Passat,2018,129.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,İkinci El,4 lt,66 lt,Tamamı orjinal,Takasa Uygun,Sahibinden,,,,,,,
Detail,5901273,20240226,Otomobil,Volkswagen,1.6 TDi BlueMotion Comfortline,Ağrı,5974158,15725666,18,1025000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Comfortline / ,D,15725666,26 Şubat 2024,Passat,2013,147.000 km,Yarı Otomatik,Dizel,Sedan,Füme,1598 cc,105 hp,Önden Çekiş,,"4,7 lt",70 lt,Tamamı orjinal,Takasa Uygun Değil,Galeriden,,,,,,,
Detail,9534309,20240226,Otomobil,Volkswagen,1.6 TDi BlueMotion Comfortline,Konya,9608670,24610980,8,700000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Comfortline / ,D,24610980,26 Şubat 2024,Passat,2012,278.000 km,Yarı Otomatik,Dizel,Sedan,Siyah,1598 cc,105 hp,Önden Çekiş,İkinci El,"4,7 lt",70 lt,"3 değişen, 4 boyalı",,Sahibinden,,,,,,,
Detail,9358441,20240225,Otomobil,Volkswagen,1.6 TDi BlueMotion Comfortline,İstanbul,9432989,24073990,15,950000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Comfortline / ,D,24073990,25 Şubat 2024,Passat,2014,157.000 km,Yarı Otomatik,Dizel,Sedan,Gri (metalik),1598 cc,105 hp,Önden Çekiş,İkinci El,"4,7 lt",70 lt,4 boyalı,Takasa Uygun Değil,Sahibinden,,,,,,,
Detail,7196391,20240224,Otomobil,Volkswagen,1.6 TDi BlueMotion Comfortline,Mardin,7271997,24604177,6,890000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Comfortline / ,D,24604177,24 Şubat 2024,Passat,2014,282.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,105 hp,Önden Çekiş,İkinci El,"4,7 lt",70 lt,Tamamı orjinal,,Sahibinden,,,,,,,
Detail,9546643,20240224,Otomobil,Volkswagen,1.6 TDi BlueMotion Highline,Denizli,9620993,24606068,15,1420000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Highline / ,D,24606068,24 Şubat 2024,Passat,2015,130.000 km,Yarı Otomatik,Dizel,Sedan,Gri (metalik),1598 cc,120 hp,Önden Çekiş,İkinci El,4 lt,66 lt,Tamamı orjinal,Takasa Uygun Değil,Sahibinden,,,,,,,
Detail,7535607,20240225,Otomobil,Volkswagen,1.6 TDi BlueMotion Trendline,Adana,7610995,24606648,9,1030000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Trendline / ,D,24606648,25 Şubat 2024,Passat,2015,190.000 km,Yarı Otomatik,Dizel,Sedan,Siyah,1598 cc,120 hp,Önden Çekiş,İkinci El,4 lt,66 lt,Belirtilmemiş,,Sahibinden,,,,,,,
Detail,9241310,20240225,Otomobil,Volkswagen,1.6 TDi BlueMotion Business,İstanbul,9315941,24603142,6,1450000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Business / ,,24603142,25 Şubat 2024,Passat,2020,119.000 km,Yarı Otomatik,Dizel,Sedan,Siyah,,,Önden Çekiş,İkinci El,,,2 boyalı,,Sahibinden,,,,,,,
Detail,9551647,20240226,Otomobil,Volkswagen,1.6 TDi BlueMotion Business,İstanbul,9625994,24618687,15,1415000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Business / ,,24618687,26 Şubat 2024,Passat,2019,185.000 km,Yarı Otomatik,Dizel,Sedan,Diğer,,,Önden Çekiş,İkinci El,,,3 boyalı,,Sahibinden,,,,,,,
Detail,3677184,20240223,Otomobil,Volkswagen,1.6 TDi BlueMotion Impression,Ankara,3708575,24597180,11,1470000,1,0,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Impression / ,D,24597180,23 Şubat 2024,Passat,2017,94.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,İkinci El,4 lt,59 lt,Tamamı orjinal,Takasa Uygun,Sahibinden,,,,,,,
Detail,9548646,20240225,Otomobil,Volkswagen,1.6 TDi BlueMotion Comfortline,İzmir,9622995,24611028,15,1347500,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Comfortline / ,D,24611028,25 Şubat 2024,Passat,2016,89.000 km,Yarı Otomatik,Dizel,Sedan,Siyah,1598 cc,120 hp,Önden Çekiş,İkinci El,4 lt,66 lt,Tamamı orjinal,Takasa Uygun,Sahibinden,,,,,,,
Detail,5492050,20240221,Otomobil,Volkswagen,1.6 TDi BlueMotion Trendline,İzmir,5564945,24574783,15,952000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Trendline / ,D,24574783,21 Şubat 2024,Passat,2014,180.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,105 hp,Önden Çekiş,İkinci El,"4,7 lt",70 lt,Tamamı orjinal,,Sahibinden,,,,,,,
Detail,4176975,20240222,Otomobil,Volkswagen,1.6 TDi BlueMotion Comfortline,İstanbul,4207983,23175204,15,1270000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Comfortline / ,D,23175204,22 Şubat 2024,Passat,2018,92.000 km,Yarı Otomatik,Dizel,Sedan,Siyah,1598 cc,120 hp,Önden Çekiş,,4 lt,66 lt,4 boyalı,Takasa Uygun Değil,Sahibinden,İlk Sahibinden,,,,,,
Detail,5215442,20240225,Otomobil,Volkswagen,1.6 TDi BlueMotion Comfortline,İstanbul,5282887,23625798,14,900000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Comfortline / ,D,23625798,25 Şubat 2024,Passat,2014,150.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,105 hp,Önden Çekiş,,"4,7 lt",70 lt,3 değişen,Takasa Uygun Değil,Sahibinden,İlk Sahibinden,,,,,,
Detail,7062238,20240223,Otomobil,Volkswagen,1.6 TDi BlueMotion Comfortline,Samsun,7137953,24593344,11,815000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Comfortline / ,D,24593344,23 Şubat 2024,Passat,2012,199.250 km,Düz,Dizel,Sedan,Siyah,1598 cc,105 hp,Önden Çekiş,İkinci El,"4,3 lt",70 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,,,,,,,
Detail,9525538,20240223,Otomobil,Volkswagen,1.6 TDi BlueMotion Comfortline,İstanbul,9599909,24597863,10,1050000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Comfortline / ,D,24597863,23 Şubat 2024,Passat,2016,240.000 km,Yarı Otomatik,Dizel,Sedan,Gri (metalik),1598 cc,120 hp,Önden Çekiş,İkinci El,4 lt,66 lt,"1 değişen, 4 boyalı",,Sahibinden,,,,,,,
Detail,5147155,20240226,Otomobil,Volkswagen,1.6 TDi BlueMotion Comfortline,Osmaniye,5212377,23167653,25,712500,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Comfortline / ,D,23167653,26 Şubat 2024,Passat,2011,195.000 km,Düz,Dizel,Sedan,Beyaz,1598 cc,105 hp,Önden Çekiş,,"4,3 lt",70 lt,Belirtilmemiş,Takasa Uygun,Galeriden,,,,,,,
Detail,17354,20240227,Otomobil,Volkswagen,1.6 TDi BlueMotion Comfortline,Yozgat,1278372,18576310,7,825000,1,1,1,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Comfortline / ,D,18576310,27 Şubat 2024,Passat,2011,209.000 km,Düz,Dizel,Sedan,Gri (Gümüş),1598 cc,105 hp,Önden Çekiş,,"4,3 lt",70 lt,3 boyalı,Takasa Uygun,Galeriden,,,,,,,
Detail,9165517,20240224,Otomobil,Volkswagen,1.6 TDi BlueMotion Comfortline,Adana,9240207,23595615,17,1545000,1,1,1,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Comfortline / ,D,23595615,24 Şubat 2024,Passat,2018,205.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,,4 lt,66 lt,Belirtilmemiş,Takasa Uygun,Galeriden,,,,,,,
Detail,9537546,20240221,Otomobil,Volkswagen,1.6 TDi BlueMotion Comfortline,Ankara,9611902,24580128,5,1350000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Comfortline / ,D,24580128,21 Şubat 2024,Passat,2017,142.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,İkinci El,4 lt,66 lt,2 boyalı,Takasa Uygun Değil,Sahibinden,"İlk Sahibinden,Sunroof`lu",,,,,,
Detail,3033309,20240225,Otomobil,Volkswagen,1.6 TDi BlueMotion Comfortline,Eskişehir,3312032,24607879,1,1100000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Comfortline / ,D,24607879,25 Şubat 2024,Passat,2015,88.000 km,Düz,Dizel,Sedan,Mavi (metalik),1598 cc,120 hp,Önden Çekiş,İkinci El,4 lt,66 lt,Belirtilmemiş,,Sahibinden,Düşük Km,,,,,,
Detail,4489200,20240225,Otomobil,Volkswagen,1.6 TDi BlueMotion Trendline,Kütahya,4519673,24606186,12,1100000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Trendline / ,D,24606186,25 Şubat 2024,Passat,2015,156.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,İkinci El,4 lt,66 lt,Tamamı orjinal,Takasa Uygun,Sahibinden,,,,,,,
Detail,3719173,20240222,Otomobil,Volkswagen,1.6 TDi BlueMotion Highline,İstanbul,3750537,24585340,12,1600000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Highline / ,D,24585340,22 Şubat 2024,Passat,2017,141.680 km,Yarı Otomatik,Dizel,Sedan,Füme,1598 cc,120 hp,Önden Çekiş,İkinci El,4 lt,66 lt,Tamamı orjinal,,Sahibinden,,,,,,,
Detail,3813766,20240221,Otomobil,Volkswagen,1.6 TDi BlueMotion Highline,Tokat,3845162,24048994,11,835000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Highline / ,D,24048994,21 Şubat 2024,Passat,2014,185.000 km,Yarı Otomatik,Dizel,Sedan,Lacivert,1598 cc,105 hp,Önden Çekiş,,"4,7 lt",70 lt,"1 değişen, 6 boyalı",,Sahibinden,,,,,,,
Detail,4564654,20240222,Otomobil,Volkswagen,1.6 TDi BlueMotion Comfortline,Ankara,4596134,24583182,9,851000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Comfortline / ,D,24583182,22 Şubat 2024,Passat,2013,210.000 km,Yarı Otomatik,Dizel,Sedan,Siyah,1598 cc,105 hp,Önden Çekiş,İkinci El,"4,7 lt",70 lt,Belirtilmemiş,Takasa Uygun,Sahibinden,,,,,,,
Detail,5901273,20240226,Otomobil,Volkswagen,1.6 TDi BlueMotion Comfortline,Ağrı,5974158,22706959,25,1175000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Comfortline / ,D,22706959,26 Şubat 2024,Passat,2014,150.000 km,Yarı Otomatik,Dizel,Sedan,Füme,1598 cc,120 hp,Önden Çekiş,İkinci El,4 lt,66 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,İlk Sahibinden,,,,,,
Detail,9354334,20240223,Otomobil,Volkswagen,1.6 TDi BlueMotion Comfortline,İstanbul,9428884,24062655,9,845000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Comfortline / ,D,24062655,23 Şubat 2024,Passat,2014,221.000 km,Yarı Otomatik,Dizel,Sedan,Gri (metalik),1598 cc,105 hp,Önden Çekiş,İkinci El,"4,7 lt",70 lt,3 boyalı,,Sahibinden,,,,,,,
Detail,7683465,20240221,Otomobil,Volkswagen,1.6 TDi BlueMotion Comfortline,Gaziantep,7758671,24580366,6,755000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Comfortline / ,D,24580366,21 Şubat 2024,Passat,2012,255.555 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,105 hp,Önden Çekiş,İkinci El,"4,7 lt",70 lt,2 boyalı,-,Sahibinden,,,,,,,
Detail,1268496,20240223,Otomobil,Volkswagen,1.6 TDi BlueMotion Highline,Niğde,660842,24597799,4,915000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Highline / ,D,24597799,23 Şubat 2024,Passat,2014,250.000 km,Yarı Otomatik,Dizel,Sedan,Gri (metalik),1598 cc,105 hp,Önden Çekiş,İkinci El,"4,7 lt",70 lt,4 boyalı,Takasa Uygun,Sahibinden,,,,,,,
Detail,5717128,20240226,Otomobil,Volkswagen,1.6 TDi BlueMotion Comfortline,Osmaniye,5789924,24616341,9,825000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Comfortline / ,D,24616341,26 Şubat 2024,Passat,2012,215.000 km,Düz,Dizel,Sedan,Gri (Gümüş),1598 cc,105 hp,Önden Çekiş,İkinci El,"4,3 lt",70 lt,Tamamı orjinal,Takasa Uygun,Sahibinden,,,,,,,
Detail,4952600,20240223,Otomobil,Volkswagen,1.6 TDi BlueMotion Comfortline,Gaziantep,5011438,24590016,5,1300000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Comfortline / ,D,24590016,23 Şubat 2024,Passat,2016,210.000 km,Yarı Otomatik,Dizel,Sedan,Siyah,1598 cc,120 hp,Önden Çekiş,İkinci El,4 lt,66 lt,Tamamı orjinal,,Sahibinden,,,,,,,
Detail,5992897,20240219,Otomobil,Volkswagen,1.6 TDi BlueMotion Comfortline,Batman,6065753,24559704,12,1025000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Comfortline / ,D,24559704,19 Şubat 2024,Passat,2015,228.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,İkinci El,4 lt,66 lt,Belirtilmemiş,Takasa Uygun,Sahibinden,,,,,,,
Detail,9528679,20240220,Otomobil,Volkswagen,1.6 TDi BlueMotion Highline,Diyarbakır,9603050,24556130,12,1250000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Highline / ,D,24556130,20 Şubat 2024,Passat,2016,240.000 km,Düz,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,İkinci El,4 lt,66 lt,Tamamı orjinal,Takasa Uygun Değil,Sahibinden,,,,,,,
Detail,9527083,20240219,Otomobil,Volkswagen,1.6 TDi BlueMotion Comfortline,Eskişehir,9601454,24552211,15,1599999,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Comfortline / ,D,24552211,19 Şubat 2024,Passat,2018,65.000 km,Yarı Otomatik,Dizel,Sedan,Gri,1598 cc,120 hp,Önden Çekiş,İkinci El,4 lt,66 lt,Tamamı orjinal,,Sahibinden,İlk Sahibinden,,,,,,
Detail,3767172,20240218,Otomobil,Volkswagen,1.6 TDi BlueMotion Impression,İzmir,3798503,23123376,14,1050000,1,1,1,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Impression / ,,23123376,18 Şubat 2024,Passat,2017,60.795 km,Otomatik,Dizel,Sedan,Beyaz,1401 - 1600 cm3,76 - 100 HP,Önden Çekiş,İkinci El,,,5 boyalı,Takasa Uygun Değil,Galeriden,Düşük Km,,,,,,
Detail,9918,20240217,Otomobil,Volkswagen,1.6 TDi BlueMotion Comfortline,Konya,1721181,22758465,21,1100000,1,1,1,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Comfortline / ,D,22758465,17 Şubat 2024,Passat,2016,212.000 km,Yarı Otomatik,Dizel,Sedan,Siyah,1598 cc,120 hp,Önden Çekiş,,4 lt,66 lt,1 değişen,Takasa Uygun Değil,Galeriden,Sunroof`lu,,,,,,
Detail,9530603,20240219,Otomobil,Volkswagen,1.6 TDi BlueMotion Comfortline,İstanbul,9604970,24561218,15,850000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Comfortline / ,D,24561218,19 Şubat 2024,Passat,2017,230.000 km,Yarı Otomatik,Dizel,Sedan,Siyah,1598 cc,120 hp,Önden Çekiş,İkinci El,4 lt,66 lt,3 değişen,Takasa Uygun Değil,Sahibinden,,,,,,,
Detail,147907,20240220,Otomobil,Volkswagen,1.6 TDi BlueMotion Impression,Trabzon,1278088,24566004,15,1395000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Impression / ,D,24566004,20 Şubat 2024,Passat,2018,51.000 km,Yarı Otomatik,Dizel,Sedan,Gri,1598 cc,120 hp,Önden Çekiş,İkinci El,4 lt,59 lt,Tamamı orjinal,,Sahibinden,Düşük Km,,,,,,
Detail,6464283,20240219,Otomobil,Volkswagen,1.6 TDi BlueMotion Business,Konya,6540330,24548406,11,1320000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Business / ,D,24548406,19 Şubat 2024,Passat,2020,144.000 km,Yarı Otomatik,Dizel,Station wagon,Beyaz,1598 cc,120 hp,Önden Çekiş,İkinci El,"4,4 lt",66 lt,1 değişen,Takasa Uygun,Sahibinden,,,,,,,
Detail,7181905,20240220,Otomobil,Volkswagen,1.6 TDi BlueMotion Comfortline,Bitlis,7257519,24568495,6,980000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Comfortline / ,D,24568495,20 Şubat 2024,Passat,2014,205.000 km,Düz,Dizel,Sedan,Beyaz,1598 cc,105 hp,Önden Çekiş,İkinci El,"4,3 lt",70 lt,Belirtilmemiş,,Sahibinden,,,,,,,
Detail,3852842,20240219,Otomobil,Volkswagen,1.6 TDi BlueMotion Comfortline,Adıyaman,3884193,24547258,9,905000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Comfortline / ,D,24547258,19 Şubat 2024,Passat,2011,82.000 km,Düz,Dizel,Sedan,Beyaz,1598 cc,105 hp,Önden Çekiş,İkinci El,"4,3 lt",70 lt,Tamamı orjinal,,Sahibinden,Düşük Km,,,,,,
Detail,5760454,20240220,Otomobil,Volkswagen,1.6 TDi BlueMotion Comfortline,Konya,3561764,21326068,24,850000,2,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Comfortline / ,D,21326068,20 Şubat 2024,Passat,2012,250.000 km,Düz,Dizel,Sedan,Siyah,1598 cc,105 hp,Önden Çekiş,İkinci El,"4,3 lt",70 lt,Tamamı orjinal,Takasa Uygun Değil,Galeriden,İlk Sahibinden,,,,,,
Detail,9501118,20240220,Otomobil,Volkswagen,1.6 TDi BlueMotion Comfortline,Van,9575493,24566877,14,1080000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Comfortline / ,D,24566877,20 Şubat 2024,Passat,2017,226.000 km,Yarı Otomatik,Dizel,Sedan,Gri,1598 cc,120 hp,Önden Çekiş,İkinci El,4 lt,66 lt,"1 değişen, 2 boyalı",,Sahibinden,,,,,,,
Detail,5855826,20240220,Otomobil,Volkswagen,1.6 TDi BlueMotion Comfortline,Amasya,5928713,24553836,11,1050000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Comfortline / ,D,24553836,20 Şubat 2024,Passat,2014,123.500 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,105 hp,Önden Çekiş,İkinci El,"4,7 lt",70 lt,Belirtilmemiş,,Sahibinden,,,,,,,
Detail,8653988,20240219,Otomobil,Volkswagen,1.6 TDi BlueMotion Comfortline,İstanbul,8728424,24557457,4,715000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Comfortline / ,D,24557457,19 Şubat 2024,Passat,2011,205.000 km,Düz,Dizel,Sedan,Siyah,1598 cc,105 hp,Önden Çekiş,İkinci El,"4,3 lt",70 lt,"2 değişen, 2 boyalı",,Sahibinden,,,,,,,
Detail,2807732,20240220,Otomobil,Volkswagen,1.6 TDi BlueMotion Comfortline,Mersin,1814581,24559558,15,1300000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Comfortline / ,D,24559558,20 Şubat 2024,Passat,2017,115.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,İkinci El,4 lt,66 lt,Belirtilmemiş,,Sahibinden,,,,,,,
Detail,3358949,20240220,Otomobil,Volkswagen,1.6 TDi BlueMotion Highline,İzmir,3335038,24547500,7,1550000,1,1,0,1,Otomobil / Volkswagen / Passat / 1.6 TDi BlueMotion / Highline / ,D,24547500,20 Şubat 2024,Passat,2017,190.000 km,Düz,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,İkinci El,4 lt,66 lt,Tamamı orjinal,,Sahibinden,,,,,,,
