Pagetype,Assignee,ilanTarihi,kategori,marka,model,il,galeri_ID,ilanNo,photoCount,Etiket,Fiyat,Detail_ContactNumberCount ,Detail_MessageContactStatus,Detail_850Status,Detail_PhoneContactStatus,Detail_Breadcrumb,Detail_CarSegment,ilan_no,ilan_tarihi,seri,yil,kilometre,vites_tipi,yakit_tipi,kasa_tipi,renk,motor_hacmi,motor_gucu,cekis,arac_durumu,ort._yakit_tuketimi,yakit_deposu,boya-degisen,takasa_uygun,kimden
Detail,7115363,20240331,Otomobil,Skoda,1.6 TDI Elegance,İstanbul,7191039,24668906,25,,677000,1,0,1,1,Otomobil / Skoda / Rapid / 1.6 TDI / Elegance / ,B,24668906,31 Mart 2024,Rapid,2014,142.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,90 hp,Önden Çekiş,İkinci El,"4,5 lt",55 lt,6 boyalı,Takasa Uygun Değil,Galeriden
Detail,6916890,20240331,Otomobil,Skoda,1.6 TDI Style CR,Manisa,6992730,24714607,17,,1060000,1,1,1,1,Otomobil / Skoda / Octavia / 1.6 TDI / Style CR / ,C,24714607,31 Mart 2024,Octavia,2016,83.000 km,Yarı Otomatik,Dizel,Hatchback/5,Gri (metalik),1598 cc,110 hp,Önden Çekiş,İkinci El,"3,7 lt",50 lt,1 boyalı,Takasa Uygun Değil,Galeriden
Detail,156550,20240330,Otomobil,Skoda,1.4 TSI Sport,Ankara,680181,24364807,12,,1380000,1,1,0,1,Otomobil / Skoda / Octavia / 1.4 TSI / Sport / ,C,24364807,30 Mart 2024,Octavia,2017,75.000 km,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1395 cc,150 hp,Önden Çekiş,İkinci El,5 lt,50 lt,1 boyalı,,Sahibinden
Detail,9051380,20240330,Otomobil,Skoda,1.6 TDI Style,Mardin,9126014,24977339,21,,1165000,1,1,1,1,Otomobil / Skoda / SuperB / 1.6 TDI / Style / ,D,24977339,30 Mart 2024,SuperB,2019,207.000 km,Yarı Otomatik,Dizel,Sedan,Diğer,1598 cc,120 hp,Önden Çekiş,İkinci El,"4,1 lt",66 lt,Tamamı orjinal,Takasa Uygun Değil,Galeriden
Detail,3179897,20240331,Otomobil,Skoda,1.2 TSI Optimal,Eskişehir,3360936,24383405,11,,835000,1,1,0,1,Otomobil / Skoda / Octavia / 1.2 TSI / Optimal / ,C,24383405,31 Mart 2024,Octavia,2015,89.000 km,Düz,Benzin,Hatchback/5,Füme,1197 cc,110 hp,Önden Çekiş,İkinci El,"4,9 lt",50 lt,Tamamı orjinal,Takasa Uygun,Sahibinden
Detail,7685189,20240331,Otomobil,Skoda,1.4 TDI Classic,Niğde,7760395,24391045,10,,412000,1,1,0,1,Otomobil / Skoda / Fabia / 1.4 TDI / Classic / ,B,24391045,31 Mart 2024,Fabia,2005,216.800 km,Düz,Dizel,Hatchback/5,Beyaz,1422 cc,75 hp,Önden Çekiş,,"4,5 lt",45 lt,Tamamı orjinal,,Sahibinden
Detail,9463876,20240330,Otomobil,Skoda,1.6 TDI Optimal,İstanbul,9538296,24378019,8,,760000,1,1,0,1,Otomobil / Skoda / Octavia / 1.6 TDI / Optimal / ,C,24378019,30 Mart 2024,Octavia,2015,150.700 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,105 hp,Önden Çekiş,,"3,9 lt",50 lt,"2 değişen, 2 boyalı",,Sahibinden
Detail,5919316,20240331,Otomobil,Skoda,1.6 TDI Elegance,Trabzon,5992198,24670983,14,,900000,1,1,1,1,Otomobil / Skoda / SuperB / 1.6 TDI / Elegance / ,D,24670983,31 Mart 2024,SuperB,2013,216.000 km,Yarı Otomatik,Dizel,Station wagon,Beyaz,1598 cc,105 hp,Önden Çekiş,İkinci El,"4,7 lt",60 lt,Belirtilmemiş,Takasa Uygun,Galeriden
Detail,3104,20240330,Otomobil,Skoda,1.6 TDI Premium,Kayseri,2852738,24784595,25,"Düşük Km,Sunroof`lu",1695000,1,1,0,1,Otomobil / Skoda / SuperB / 1.6 TDI / Premium / ,D,24784595,30 Mart 2024,SuperB,2020,40.000 km,Yarı Otomatik,Dizel,Sedan,Gri,1598 cc,120 hp,Önden Çekiş,İkinci El,"4,2 lt",66 lt,Tamamı orjinal,Takasa Uygun,Galeriden
Detail,1347247,20240331,Otomobil,Skoda,1.3 GLX,Konya,2729756,24978714,15,Düşük Km,163000,1,1,0,1,Otomobil / Skoda / Favorit / 1.3 / GLX / ,C,24978714,31 Mart 2024,Favorit,1994,201.590 km,Düz,LPG & Benzin,Hatchback/5,Kırmızı,1289 cc,57 hp,Önden Çekiş,İkinci El,,,3 boyalı,Takasa Uygun,Sahibinden
Detail,6401,20240331,Otomobil,Skoda,135 LS,Antalya,2894470,24895040,20,,127250,1,1,1,1,Otomobil / Skoda / Forman / 135 LS / ,C,24895040,31 Mart 2024,Forman,1993,237.000 km,Düz,LPG & Benzin,Station wagon,Bej,1289 cc,58 hp,Önden Çekiş,İkinci El,,,Belirtilmemiş,Takasa Uygun Değil,Galeriden
Detail,11854,20240330,Otomobil,Skoda,1.4 Ambiente,Ankara,112043,24981900,25,,430000,2,1,0,1,Otomobil / Skoda / Fabia / 1.4 / Ambiente / ,B,24981900,30 Mart 2024,Fabia,2005,141.000 km,Düz,LPG & Benzin,Hatchback/5,Gri,1390 cc,100 hp,Önden Çekiş,İkinci El,"6,9 lt",45 lt,Belirtilmemiş,Takasa Uygun,Galeriden
Detail,8493372,20240331,Otomobil,Skoda,1.2 Spaceback Ambition,Diyarbakır,8567917,24981087,15,,535000,1,1,0,1,Otomobil / Skoda / Rapid / 1.2 / Spaceback Ambition / ,C,24981087,31 Mart 2024,Rapid,2014,185.000 km,Düz,LPG & Benzin,Hatchback/5,Beyaz,1198 cc,75 hp,Önden Çekiş,İkinci El,"5,8 lt",55 lt,3 boyalı,,Sahibinden
Detail,8423273,20240331,Otomobil,Skoda,1.3 GLXi,Eskişehir,8497922,24977517,12,,260000,1,1,0,1,Otomobil / Skoda / Felicia / 1.3 / GLXi / ,B,24977517,31 Mart 2024,Felicia,2000,279.000 km,Düz,LPG & Benzin,Station wagon,Gri (Gümüş),1289 cc,68 hp,Önden Çekiş,İkinci El,"6,7 lt",42 lt,1 boyalı,,Sahibinden
Detail,4590586,20240331,Otomobil,Skoda,1.4 TDI Classic,Adana,4623929,24985302,15,,387000,1,1,0,1,Otomobil / Skoda / Fabia / 1.4 TDI / Classic / ,B,24985302,31 Mart 2024,Fabia,2010,221.000 km,Düz,Dizel,Hatchback/5,Gri,1422 cc,70 hp,Önden Çekiş,İkinci El,"4,8 lt",45 lt,"3 değişen, 3 boyalı",,Sahibinden
Detail,9639251,20240331,Otomobil,Skoda,1.3 GLXi,Ankara,9713537,24980826,11,,220000,1,1,0,1,Otomobil / Skoda / Felicia / 1.3 / GLXi / ,B,24980826,31 Mart 2024,Felicia,1999,240.000 km,Düz,Benzin,Hatchback/5,Mavi,1289 cc,68 hp,Önden Çekiş,İkinci El,"6,7 lt",42 lt,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
Detail,2244,20240331,Otomobil,Skoda,1.0 TSI Elite,İstanbul,2703495,24806720,22,Yeni Gibi,855900,1,0,1,1,Otomobil / Skoda / Fabia / 1.0 TSI / Elite / ,B,24806720,31 Mart 2024,Fabia,2023,29.970 km,Düz,Benzin,Hatchback/5,Gri,999 cc,95 hp,Önden Çekiş,İkinci El,5 lt,40 lt,2 değişen,Takasa Uygun Değil,Galeriden
Detail,5438266,20240331,Otomobil,Skoda,1.4 TSI Elegance,Erzincan,5511174,24983084,10,,730000,1,1,0,1,Otomobil / Skoda / Octavia / 1.4 TSI / Elegance / ,C,24983084,31 Mart 2024,Octavia,2011,191.100 km,Yarı Otomatik,Benzin,Hatchback/5,Gri (metalik),1390 cc,122 hp,Önden Çekiş,İkinci El,"6,3 lt",55 lt,1 boyalı,,Sahibinden
Detail,4189284,20240331,Otomobil,Skoda,1.3 GLX,Zonguldak,4220285,24983610,2,,235000,1,1,0,1,Otomobil / Skoda / Felicia / 1.3 / GLX / ,,24983610,31 Mart 2024,Felicia,1999,280.000 km,Düz,LPG & Benzin,Hatchback/5,Yeşil,,,,İkinci El,,,Belirtilmemiş,,Sahibinden
Detail,8480956,20240331,Otomobil,Skoda,1.4 TSI Prestige,Ankara,8555514,24983771,11,Sunroof`lu,1350000,1,1,0,1,Otomobil / Skoda / SuperB / 1.4 TSI / Prestige / ,D,24983771,31 Mart 2024,SuperB,2016,117.000 km,Yarı Otomatik,Benzin,Sedan,Beyaz,1395 cc,150 hp,Önden Çekiş,İkinci El,"5,1 lt",66 lt,1 boyalı,,Sahibinden
Detail,1914124,20240331,Otomobil,Skoda,1.3 GLX,Eskişehir,2788110,24983855,15,,128000,1,1,0,1,Otomobil / Skoda / Favorit / 1.3 / GLX / ,,24983855,31 Mart 2024,Favorit,1994,330.000 km,Düz,LPG & Benzin,Hatchback/5,Beyaz,,,,İkinci El,,,Belirtilmemiş,,Sahibinden
Detail,6254915,20240331,Otomobil,Skoda,1.6 TDI Elegance,Ankara,6331017,24671860,25,Fiyatı Düşen,815000,1,1,1,1,Otomobil / Skoda / SuperB / 1.6 TDI / Elegance / ,D,24671860,31 Mart 2024,SuperB,2013,180.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,105 hp,Önden Çekiş,İkinci El,"4,6 lt",60 lt,Tamamı orjinal,Takasa Uygun,Galeriden
Detail,2494,20240330,Otomobil,Skoda,1.6 Ambiente,Konya,1925584,24977516,21,,550000,3,1,0,1,Otomobil / Skoda / Octavia / 1.6 / Ambiente / ,C,24977516,30 Mart 2024,Octavia,2009,276.000 km,Düz,LPG & Benzin,Hatchback/5,Gri (Gümüş),1595 cc,102 hp,Önden Çekiş,İkinci El,"7,2 lt",55 lt,Belirtilmemiş,Takasa Uygun,Galeriden
Detail,4294116,20240331,Otomobil,Skoda,GLX,Kayseri,4325064,24983627,13,,158000,1,1,0,1,Otomobil / Skoda / Forman / GLX / ,C,24983627,31 Mart 2024,Forman,1994,250.000 km,Düz,LPG & Benzin,Station wagon,Beyaz,1289 cc,57 hp,Önden Çekiş,İkinci El,,,"1 değişen, 2 boyalı",,Sahibinden
Detail,6597494,20240330,Otomobil,Skoda,1.6 TDI Active,Ankara,6673504,24977810,10,,1100000,1,1,0,1,Otomobil / Skoda / SuperB / 1.6 TDI / Active / ,D,24977810,30 Mart 2024,SuperB,2017,118.000 km,Düz,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,İkinci El,"4,2 lt",66 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
Detail,9640882,20240331,Otomobil,Skoda,1.4 TSI Elegance,İzmir,9715168,24980241,13,,670000,1,1,0,1,Otomobil / Skoda / Octavia / 1.4 TSI / Elegance / ,C,24980241,31 Mart 2024,Octavia,2010,120.000 km,Yarı Otomatik,Benzin,Hatchback/5,Siyah,1390 cc,122 hp,Önden Çekiş,İkinci El,"6,3 lt",55 lt,1 boyalı,Takasa Uygun Değil,Sahibinden
Detail,6071361,20240331,Otomobil,Skoda,1.0 TSI Elite,İstanbul,6147522,24976898,15,"İlk Sahibinden,Yeni Gibi",999000,1,1,0,1,Otomobil / Skoda / Scala / 1.0 TSI / Elite / ,,24976898,31 Mart 2024,Scala,2021,26.000 km,Otomatik,Benzin,Hatchback/5,Mavi (metalik),1200 cm3\,101 - 125 HP,Önden Çekiş,İkinci El,,,Belirtilmemiş,Takasa Uygun,Sahibinden
Detail,7422337,20240331,Otomobil,Skoda,1.6 TDI Style CR,Muş,7497850,24984724,10,,985000,1,1,0,1,Otomobil / Skoda / Octavia / 1.6 TDI / Style CR / ,C,24984724,31 Mart 2024,Octavia,2016,145.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,110 hp,Önden Çekiş,İkinci El,"3,7 lt",50 lt,Tamamı orjinal,,Sahibinden
Detail,510507,20240330,Otomobil,Skoda,1.2 TSI Elegance,Gaziantep,559802,23897136,15,,900000,1,1,0,1,Otomobil / Skoda / Octavia / 1.2 TSI / Elegance / ,C,23897136,30 Mart 2024,Octavia,2014,79.000 km,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1197 cc,105 hp,Önden Çekiş,,5 lt,50 lt,Tamamı orjinal,Takasa Uygun,Sahibinden
Detail,9276131,20240330,Otomobil,Skoda,1.6 TDI Elegance CR,Mersin,4563995,23903405,23,,665000,3,1,0,1,Otomobil / Skoda / Octavia / 1.6 TDI / Elegance CR / ,C,23903405,30 Mart 2024,Octavia,2012,325.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,105 hp,Önden Çekiş,,"4,7 lt",55 lt,4 boyalı,Takasa Uygun,Galeriden
Detail,9639330,20240331,Otomobil,Skoda,1.3 Sportline,Antalya,9713616,24973349,5,,143000,1,1,0,1,Otomobil / Skoda / Favorit / 1.3 / Sportline / ,C,24973349,31 Mart 2024,Favorit,1993,325.000 km,Düz,LPG & Benzin,Hatchback/5,Kırmızı,1289 cc,54 hp,Önden Çekiş,İkinci El,,,Belirtilmemiş,,Sahibinden
Detail,304904,20240331,Otomobil,Skoda,1.6 Elegance,Ankara,2859183,24395401,10,,520000,1,1,0,1,Otomobil / Skoda / Octavia / 1.6 / Elegance / ,C,24395401,31 Mart 2024,Octavia,2005,223.000 km,Düz,LPG & Benzin,Hatchback/5,Gri,1595 cc,102 hp,Önden Çekiş,İkinci El,"7,2 lt",55 lt,"2 değişen, 7 boyalı",Takasa Uygun,Sahibinden
Detail,9624623,20240330,Otomobil,Skoda,1.6 TDI Style,Tekirdağ,9698913,24983057,11,,1050000,1,1,0,1,Otomobil / Skoda / SuperB / 1.6 TDI / Style / ,D,24983057,30 Mart 2024,SuperB,2015,117.000 km,Düz,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,İkinci El,"4,2 lt",66 lt,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
Detail,3656419,20240330,Otomobil,Skoda,1.6 TDI Prestige,Balıkesir,3687821,24979827,25,,1495000,1,0,1,1,Otomobil / Skoda / SuperB / 1.6 TDI / Prestige / ,D,24979827,30 Mart 2024,SuperB,2017,78.600 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,İkinci El,"4,1 lt",66 lt,Belirtilmemiş,Takasa Uygun,Galeriden
Detail,9254647,20240331,Otomobil,Skoda,1.4 TDI Ambiente,İstanbul,9329271,24385887,15,,310000,1,1,0,1,Otomobil / Skoda / Fabia / 1.4 TDI / Ambiente / ,B,24385887,31 Mart 2024,Fabia,2008,336.000 km,Düz,Dizel,Sedan,Siyah,1422 cc,70 hp,Önden Çekiş,İkinci El,"4,7 lt",45 lt,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
Detail,6289365,20240329,Otomobil,Skoda,1.5 TSI Prestige,İstanbul,6365457,24767593,0,,1480000,1,1,0,1,Otomobil / Skoda / SuperB / 1.5 TSI / Prestige / ,D,24767593,29 Mart 2024,SuperB,2021,135.000 km,Yarı Otomatik,Benzin,Sedan,Gri,1498 cc,150 hp,Önden Çekiş,İkinci El,"5,4 lt",66 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden
Detail,4594567,20240329,Otomobil,Skoda,1.6 TDI Optimal,İstanbul,4628110,24654530,25,İlk Sahibinden,999000,1,1,1,1,Otomobil / Skoda / Octavia / 1.6 TDI / Optimal / ,C,24654530,29 Mart 2024,Octavia,2019,86.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,115 hp,Önden Çekiş,İkinci El,"3,9 lt",50 lt,"1 değişen, 3 boyalı",Takasa Uygun,Galeriden
Detail,3853715,20240329,Otomobil,Skoda,1.6 TDI Style CR,Kayseri,3885065,24969181,25,,908850,1,1,1,1,Otomobil / Skoda / Octavia / 1.6 TDI / Style CR / ,C,24969181,29 Mart 2024,Octavia,2016,120.000 km,Yarı Otomatik,Dizel,Hatchback/5,Mavi (metalik),1598 cc,110 hp,Önden Çekiş,İkinci El,"3,7 lt",50 lt,1 boyalı,Takasa Uygun,Galeriden
Detail,2096382,20240329,Otomobil,Skoda,1.2 Classic,Mersin,2153384,24374510,8,,355000,1,1,0,1,Otomobil / Skoda / Fabia / 1.2 / Classic / ,B,24374510,29 Mart 2024,Fabia,2006,186.000 km,Düz,LPG & Benzin,Sedan,Gri,1198 cc,64 hp,Önden Çekiş,,6 lt,45 lt,3 boyalı,,Sahibinden
Detail,6921691,20240329,Otomobil,Skoda,1.0 TSI Premium,Samsun,6997526,24967394,14,,1125000,1,1,0,1,Otomobil / Skoda / Scala / 1.0 TSI / Premium / ,C,24967394,29 Mart 2024,Scala,2021,56.000 km,Yarı Otomatik,Benzin,Hatchback/5,Yeşil (metalik),999 cc,110 hp,Önden Çekiş,İkinci El,"4,8 lt",50 lt,Belirtilmemiş,Takasa Uygun,Sahibinden
Detail,8149145,20240329,Otomobil,Skoda,1.3 LX,Tokat,8224113,24972200,8,Düşük Km,125000,1,1,0,1,Otomobil / Skoda / Favorit / 1.3 / LX / ,C,24972200,29 Mart 2024,Favorit,1993,200.000 km,Düz,LPG & Benzin,Hatchback/5,Kırmızı,1289 cc,57 hp,Önden Çekiş,İkinci El,,,Belirtilmemiş,,Sahibinden
Detail,9637052,20240329,Otomobil,Skoda,1.4 TDI Ambiente,Ankara,9711338,24963739,10,,385000,1,1,0,1,Otomobil / Skoda / Fabia / 1.4 TDI / Ambiente / ,B,24963739,29 Mart 2024,Fabia,2010,290.000 km,Düz,Dizel,Hatchback/5,Kırmızı,1422 cc,80 hp,Önden Çekiş,İkinci El,"4,6 lt",45 lt,4 boyalı,,Sahibinden
Detail,1829,20240329,Otomobil,Skoda,1.4 Special,Yozgat,3134415,24896968,25,,375000,1,0,0,1,Otomobil / Skoda / Fabia / 1.4 / Special / ,B,24896968,29 Mart 2024,Fabia,2004,229.000 km,Düz,LPG & Benzin,Sedan,Bordo,1390 cc,100 hp,Önden Çekiş,İkinci El,"7,1 lt",45 lt,"1 değişen, 6 boyalı",Takasa Uygun,Galeriden
Detail,9284014,20240329,Otomobil,Skoda,1.6 TDI Style,Ankara,9358620,23873007,6,,1140000,1,1,0,1,Otomobil / Skoda / SuperB / 1.6 TDI / Style / ,D,23873007,29 Mart 2024,SuperB,2017,117.000 km,Düz,Dizel,Hatchback/5,Beyaz,1598 cc,120 hp,Önden Çekiş,İkinci El,"4,2 lt",66 lt,Belirtilmemiş,-,Sahibinden
Detail,9624008,20240329,Otomobil,Skoda,1.3 GLX,Trabzon,9698298,24964435,9,,190000,1,1,0,1,Otomobil / Skoda / Felicia / 1.3 / GLX / ,C,24964435,29 Mart 2024,Felicia,1997,222.600 km,Düz,LPG & Benzin,Hatchback/5,Kırmızı,1289 cc,54 hp,Önden Çekiş,İkinci El,,42 lt,"1 değişen, 10 boyalı",,Sahibinden
Detail,9170005,20240329,Otomobil,Skoda,1.6 TDI Optimal,Osmaniye,9244691,23601786,15,Fiyatı Düşen,780000,1,1,0,1,Otomobil / Skoda / Octavia / 1.6 TDI / Optimal / ,C,23601786,29 Mart 2024,Octavia,2016,158.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,110 hp,Önden Çekiş,İkinci El,"3,7 lt",50 lt,"3 değişen, 5 boyalı",-,Sahibinden
Detail,1425502,20240329,Otomobil,Skoda,1.6 TDI Optimal,Hatay,1943456,24964125,10,,990000,1,1,0,1,Otomobil / Skoda / Octavia / 1.6 TDI / Optimal / ,C,24964125,29 Mart 2024,Octavia,2017,86.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,115 hp,Önden Çekiş,İkinci El,"3,9 lt",50 lt,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
Detail,9637109,20240329,Otomobil,Skoda,1.3 GLX,Adana,9711395,24964457,15,,160000,1,1,0,1,Otomobil / Skoda / Favorit / 1.3 / GLX / ,C,24964457,29 Mart 2024,Favorit,1994,286.333 km,Düz,LPG & Benzin,Hatchback/5,Beyaz,1289 cc,57 hp,Önden Çekiş,İkinci El,,,Belirtilmemiş,,Sahibinden
Detail,9014,20240329,Otomobil,Skoda,1.2 Classic,Gaziantep,2411102,24935335,19,,375000,2,1,0,1,Otomobil / Skoda / Fabia / 1.2 / Classic / ,B,24935335,29 Mart 2024,Fabia,2007,280.000 km,Düz,LPG & Benzin,Sedan,Beyaz,1198 cc,64 hp,Önden Çekiş,İkinci El,6 lt,45 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden
Detail,9554979,20240329,Otomobil,Skoda,1.9 TDI Elegance,Kars,9629319,24963449,13,,380000,1,1,0,1,Otomobil / Skoda / Octavia / 1.9 TDI / Elegance / ,C,24963449,29 Mart 2024,Octavia,2005,326.000 km,Düz,Dizel,Station wagon,Gri,1896 cc,105 hp,Önden Çekiş,İkinci El,5 lt,55 lt,Belirtilmemiş,,Sahibinden
Detail,920191,20240329,Otomobil,Skoda,1.4 Comfort,Elazığ,2655335,24170902,10,,285000,1,1,0,1,Otomobil / Skoda / Fabia / 1.4 / Comfort / ,B,24170902,29 Mart 2024,Fabia,2002,305.000 km,Düz,LPG & Benzin,Sedan,Gri,1397 cc,68 hp,Önden Çekiş,İkinci El,"7,1 lt",45 lt,Belirtilmemiş,,Sahibinden
Detail,3400441,20240329,Otomobil,Skoda,1.6 TDI Prestige,Adana,3432034,24969313,24,,1049900,1,1,0,1,Otomobil / Skoda / SuperB / 1.6 TDI / Prestige / ,D,24969313,29 Mart 2024,SuperB,2017,224.600 km,Yarı Otomatik,Dizel,Sedan,Siyah,1598 cc,120 hp,Önden Çekiş,İkinci El,"4,1 lt",66 lt,4 boyalı,Takasa Uygun Değil,Galeriden
Detail,2993771,20240329,Otomobil,Skoda,1.4 Ambiente,Adıyaman,3332128,24966514,15,Düşük Km,445000,1,1,0,1,Otomobil / Skoda / Fabia / 1.4 / Ambiente / ,B,24966514,29 Mart 2024,Fabia,2007,115.000 km,Düz,Benzin,Hatchback/5,Beyaz,1390 cc,75 hp,Önden Çekiş,İkinci El,"6,6 lt",45 lt,Tamamı orjinal,,Sahibinden
Detail,6616946,20240329,Otomobil,Skoda,1.3 Sportline,Ankara,6692945,24967620,15,,160000,1,1,0,1,Otomobil / Skoda / Favorit / 1.3 / Sportline / ,C,24967620,29 Mart 2024,Favorit,1992,255.000 km,Düz,LPG & Benzin,Hatchback/5,Bej,1289 cc,54 hp,Önden Çekiş,İkinci El,,,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
Detail,3831800,20240329,Otomobil,Skoda,1.4 TDI Classic,Trabzon,3863171,24381292,6,,310000,1,1,0,1,Otomobil / Skoda / Fabia / 1.4 TDI / Classic / ,B,24381292,29 Mart 2024,Fabia,2004,385.000 km,Düz,Dizel,Hatchback/5,Gri (Gümüş),1422 cc,75 hp,Önden Çekiş,İkinci El,"4,5 lt",45 lt,Belirtilmemiş,,Sahibinden
Detail,8031277,20240329,Otomobil,Skoda,1.6 TDI Optimal,Antalya,8106402,24767398,20,,987000,1,1,1,1,Otomobil / Skoda / Octavia / 1.6 TDI / Optimal / ,C,24767398,29 Mart 2024,Octavia,2019,127.000 km,Yarı Otomatik,Dizel,Hatchback/5,Füme,1598 cc,115 hp,Önden Çekiş,İkinci El,"3,9 lt",50 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden
Detail,6340820,20240329,Otomobil,Skoda,1.6 TDI Prestige,Trabzon,6416914,24371289,21,Düşük Km,1460000,1,1,1,1,Otomobil / Skoda / SuperB / 1.6 TDI / Prestige / ,D,24371289,29 Mart 2024,SuperB,2016,79.000 km,Yarı Otomatik,Dizel,Sedan,Gri (Gümüş),1598 cc,120 hp,Önden Çekiş,,"4,1 lt",66 lt,Tamamı orjinal,Takasa Uygun,Galeriden
Detail,4594567,20240329,Otomobil,Skoda,1.6 TDI Style,İstanbul,4628110,24767434,25,İlk Sahibinden,1110000,1,1,1,1,Otomobil / Skoda / Octavia / 1.6 TDI / Style / ,C,24767434,29 Mart 2024,Octavia,2019,74.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,115 hp,Önden Çekiş,İkinci El,"3,9 lt",50 lt,Belirtilmemiş,Takasa Uygun,Galeriden
Detail,9278916,20240329,Otomobil,Skoda,1.6 Active,Şanlıurfa,9353523,23881581,13,,510000,1,1,1,1,Otomobil / Skoda / Octavia / 1.6 / Active / ,C,23881581,29 Mart 2024,Octavia,2012,370.000 km,Düz,LPG & Benzin,Hatchback/5,Beyaz,1595 cc,102 hp,Önden Çekiş,,"7,1 lt",55 lt,3 boyalı,Takasa Uygun,Galeriden
Detail,9104926,20240329,Otomobil,Skoda,1.0 TSI Premium,Antalya,4468432,24767338,16,Yeni Gibi,1160000,1,1,0,1,Otomobil / Skoda / Fabia / 1.0 TSI / Premium / ,B,24767338,29 Mart 2024,Fabia,2023,13.000 km,Yarı Otomatik,Benzin,Hatchback/5,Kırmızı,999 cc,110 hp,Önden Çekiş,İkinci El,"4,6 lt",40 lt,Tamamı orjinal,Takasa Uygun,Galeriden
Detail,5100470,20240329,Otomobil,Skoda,1.6 TDI Optimal,Hatay,5164077,24967998,0,,735000,1,1,0,1,Otomobil / Skoda / Octavia / 1.6 TDI / Optimal / ,C,24967998,29 Mart 2024,Octavia,2016,200.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,110 hp,Önden Çekiş,İkinci El,"3,7 lt",50 lt,4 boyalı,Takasa Uygun Değil,Galeriden
Detail,1879468,20240329,Otomobil,Skoda,1.2 Classic,Ağrı,2896216,24971325,14,,360000,1,1,0,1,Otomobil / Skoda / Fabia / 1.2 / Classic / ,B,24971325,29 Mart 2024,Fabia,2006,238.000 km,Düz,LPG & Benzin,Hatchback/5,Siyah,1198 cc,64 hp,Önden Çekiş,İkinci El,6 lt,45 lt,7 boyalı,Takasa Uygun,Sahibinden
Detail,5977210,20240329,Otomobil,Skoda,1.6 TDI Elegance,Kilis,6050070,24969149,15,,725000,1,1,0,1,Otomobil / Skoda / SuperB / 1.6 TDI / Elegance / ,D,24969149,29 Mart 2024,SuperB,2012,234.000 km,Düz,Dizel,Sedan,Siyah,1598 cc,105 hp,Önden Çekiş,İkinci El,5 lt,60 lt,"2 değişen, 4 boyalı",,Sahibinden
Detail,5932401,20240329,Otomobil,Skoda,1.2 Classic,Kocaeli,6005274,24970955,6,,370000,1,1,0,1,Otomobil / Skoda / Fabia / 1.2 / Classic / ,B,24970955,29 Mart 2024,Fabia,2006,204.900 km,Düz,LPG & Benzin,Hatchback/5,Kırmızı,1198 cc,64 hp,Önden Çekiş,İkinci El,6 lt,45 lt,1 değişen,Takasa Uygun Değil,Sahibinden
Detail,3853715,20240329,Otomobil,Skoda,1.6 TDI Optimal,Kayseri,3885065,24969276,25,,989850,1,1,1,1,Otomobil / Skoda / Octavia / 1.6 TDI / Optimal / ,C,24969276,29 Mart 2024,Octavia,2019,115.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,115 hp,Önden Çekiş,İkinci El,"3,9 lt",50 lt,Belirtilmemiş,Takasa Uygun,Galeriden
Detail,7810361,20240329,Otomobil,Skoda,1.0 GreenTec Style,İstanbul,7885643,24964852,14,,790000,1,1,0,1,Otomobil / Skoda / Fabia / 1.0 GreenTec / Style / ,B,24964852,29 Mart 2024,Fabia,2017,89.000 km,Yarı Otomatik,Benzin,Hatchback/5,Mavi (metalik),999 cc,110 hp,Önden Çekiş,İkinci El,"4,6 lt",45 lt,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
